run_id	Precision-recall curve.Recall	Precision-recall curve
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8227848101265823	0.9848484848484849
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8227848101265823	0.9848484848484849
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8227848101265823	0.9848484848484849
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8227848101265823	0.9848484848484849
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8227848101265823	0.9848484848484849
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8227848101265823	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8227848101265823	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8227848101265823	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8227848101265823	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8227848101265823	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8227848101265823	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8227848101265823	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8227848101265823	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8227848101265823	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8227848101265823	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8354430379746836	0.9850746268656716
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8481012658227848	0.9852941176470589
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8481012658227848	0.9852941176470589
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8481012658227848	0.9852941176470589
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8481012658227848	0.9852941176470589
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8481012658227848	0.9852941176470589
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8481012658227848	0.9852941176470589
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8481012658227848	0.9852941176470589
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8481012658227848	0.9852941176470589
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8481012658227848	0.9852941176470589
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8481012658227848	0.9852941176470589
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8481012658227848	0.9852941176470589
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8481012658227848	0.9852941176470589
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8607594936708861	0.9855072463768116
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8607594936708861	0.9855072463768116
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8607594936708861	0.9855072463768116
